Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA,BND,SPY,TSLA
Date,,,,,,,,,,,,,,,
2016-06-09,65.42708587646484,182.79466247558594,15.290666580200195,65.48200045633052,182.9153298697609,15.688667297363281,65.40355191155675,182.02755979438234,15.137332916259766,65.48200045633052,182.3033653445996,15.665332794189453,1611200,73786900,67381500
2016-06-10,65.48985290527344,181.06222534179688,14.586000442504883,65.56830145699357,181.74313140837077,15.197999954223633,65.45062563679296,180.5105879235214,14.561332702636719,65.49769357077686,181.39837117370854,15.159333229064941,1575300,113829200,90399000
2016-06-13,65.5055160522461,179.66595458984375,14.524666786193848,65.5682772645618,181.3208277435237,15.0513334274292,65.48982874178648,179.5797710886154,14.510666847229004,65.55258396886356,180.45029941606953,14.633333206176758,1681500,117751200,62895000
2016-06-14,65.49767303466797,179.31253051757812,14.330666542053223,65.59966150664347,179.91588066315964,14.813332557678223,65.48198572333887,178.3471913274638,14.16866683959961,65.59966150664347,179.2780597543998,14.592000007629395,1524200,125059300,53703000
2016-06-15,65.64672088623047,179.0626220703125,14.513333320617676,65.7016354465972,180.45030404780638,14.793333053588867,65.536891765497,178.8729999502751,14.342000007629395,65.55257907478541,179.31257132758194,14.463333129882812,1345100,109124500,43627500
2016-06-16,65.71733093261719,179.59701538085938,14.528667449951172,65.82716605225482,179.7694087017036,14.53600025177002,65.65457570241716,177.20089552087975,14.233332633972168,65.75655818857626,179.06263291118105,14.494667053222656,1111400,149533100,36604500
2016-06-17,65.62322998046875,178.92813110351562,14.364666938781738,65.69383189644086,179.517274121744,14.666000366210938,65.57615605124523,178.26100238686408,14.300000190734863,65.67029792445015,179.49128329565485,14.52066707611084,1860800,117055700,46689000
2016-06-20,65.47413635253906,180.08045959472656,14.646666526794434,65.5290509177659,181.60531218249778,14.916666984558105,65.45844904186227,179.99381468467348,14.548666954040527,65.48982964845457,180.92086498564424,14.633333206176758,2347500,82789600,53332500
2016-06-21,65.38787078857422,180.59164428710938,14.640666961669922,65.5055466202697,181.0075108034775,14.838000297546387,65.37218347079416,180.01981956450436,14.587332725524902,65.48985930248963,180.4703493356621,14.711999893188477,1785100,72461700,67935000
2016-06-22,65.411376953125,180.2970428466797,13.11066722869873,65.44275756058745,181.50999216016493,13.729999542236328,65.36430903455077,180.14974386846876,13.050000190734863,65.411376953125,180.77355014973432,13.29800033569336,1337700,95560500,356136000
2016-06-23,65.29374694824219,182.64498901367188,13.09333324432373,65.4035761486738,182.6969706727825,13.170000076293945,65.28590029528492,181.3107446225885,12.808667182922363,65.32512158958619,181.77859277474158,13.045999526977539,1152800,102731400,151960500
2016-06-24,65.66240692138672,176.0863494873047,12.876667022705078,65.83499724640123,182.67962438818557,13.008000373840332,65.63887296529167,175.6358198101712,12.648667335510254,65.77223603998902,176.42424344011596,12.670000076293945,2030400,333444400,105397500
2016-06-27,65.99195861816406,172.93267822265625,13.236666679382324,66.03117991792595,174.66547053663012,13.253999710083008,65.90566337934717,172.10959129739368,12.524666786193848,66.0233392491196,174.6567981141603,12.723999977111816,2465500,230775800,108081000
2016-06-28,66.07037353515625,176.0517120361328,13.452667236328125,66.09390750006975,176.07770286553009,13.603333473205566,65.99192499036447,174.2496062836965,13.293999671936035,66.09390750006975,174.5615094566212,13.459333419799805,2971800,159382400,93186000
2016-06-29,66.04683685302734,179.04940795898438,14.012666702270508,66.15666600826545,179.28332537017545,14.118666648864746,65.99976293989667,177.36859753404747,13.533332824707031,66.148819358537,177.47256082791014,13.675333023071289,2425700,137328600,89923500
2016-06-30,66.13313293457031,181.49270629882812,14.152000427246094,66.21942812702478,181.54468796534803,14.233332633972168,66.04683774211584,178.96283050697065,13.934666633605957,66.06252505654386,179.52599607464154,14.197999954223633,3362300,165021900,72646500
2016-07-01,66.31707000732422,181.8739013671875,14.433333396911621,66.40353341777882,182.36775358121096,14.549332618713379,66.21488270574659,181.32806749277373,13.733332633972168,66.37209163244012,181.49268489744824,13.742667198181152,2531600,106055300,81000000
2016-07-05,66.5450210571289,180.56565856933594,14.26533317565918,66.5843187926594,181.14614251199734,14.302666664123535,66.41139196498392,179.9591837949254,13.866666793823242,66.49785537882167,181.03350676097875,13.982000350952148,3193800,109803700,77629500
2016-07-06,66.66293334960938,181.6486358642578,14.295999526977539,66.66293334960938,181.76993080705697,14.34866714477539,66.52144828072286,179.39600038923655,13.933333396911621,66.60791171153733,180.06312918471056,14.0,1936800,96021500,73798500
2016-07-07,66.55284881591797,181.53598022460938,14.395999908447266,66.6314502505929,182.5063396606325,14.541333198547363,66.48210932378204,180.75622899497017,14.200667381286621,66.55284881591797,181.830551736237,14.206666946411133,2032500,85593800,54180000
2016-07-08,66.72579193115234,184.23910522460938,14.45199966430664,66.74937176764597,184.49036746941294,14.654000282287598,66.56072707879044,182.61894892527403,14.300000190734863,66.65505242167147,182.85287954832987,14.520000457763672,1748000,133971000,61122000
2016-07-11,66.52925872802734,184.88890075683594,14.985333442687988,66.6864615731404,185.46939770945636,15.118666648864746,66.5056789009508,184.4990252016155,14.633999824523926,66.66288174606386,184.7069650004715,14.663999557495117,2617100,73633900,81447000
2016-07-12,66.26204681396484,186.23190307617188,14.976667404174805,66.44282957924953,186.53514710348716,15.166666984558105,66.20702519015117,184.91497684977853,14.881333351135254,66.44282957924953,185.86801817548948,14.9399995803833,1775400,101275600,68569500
2016-07-13,66.37996673583984,186.20587158203125,14.835332870483398,66.44285032466307,186.66506051501648,15.03933334350586,66.36424883708858,185.7120326175681,14.685999870300293,66.42713242591182,186.65640131218626,15.033332824707031,1352500,87324100,53506500
2016-07-14,66.27777862548828,187.24549865722656,14.768667221069336,66.33280026085596,187.72201909964812,14.996000289916992,66.21489504309423,186.84696390185854,14.736666679382324,66.26206072834401,187.48808847879505,14.874667167663574,1621500,91230900,40137000
2016-07-15,66.06553649902344,186.9943389892578,14.69333267211914,66.23060136132268,188.01668040865232,14.850000381469727,66.02623277123018,186.54380915385275,14.642666816711426,66.23060136132268,187.81741293574936,14.834667205810547,2233900,107155400,33513000
2016-07-18,66.08912658691406,187.49681091308594,15.083333015441895,66.1913078993545,187.66142831166513,15.13933277130127,66.0262430114548,186.85567294497673,14.553333282470703,66.18344595319513,187.11559445746195,14.642666816711426,2155800,58725900,51181500
2016-07-19,66.19126892089844,187.3062286376953,15.017333030700684,66.20699280395775,187.34087867475424,15.273332595825195,66.11266749631477,186.82104879791552,14.983332633972168,66.15982715168411,187.07229792203037,15.0,1559600,54345700,46726500
2016-07-20,66.12055206298828,188.08595275878906,15.223999977111816,66.15199384296136,188.3285426434624,15.319999694824219,66.06553044726198,187.30620144664712,15.0,66.15199384296136,187.30620144664712,15.097999572753906,1688100,58159500,38527500
2016-07-21,66.19915771484375,187.37550354003906,14.699999809265137,66.20701965956245,188.19857725817764,15.1899995803833,65.98692718578589,186.9249738296286,14.606666564941406,66.06553463915945,187.97331901305063,15.066666603088379,2076000,67777300,66430500
2016-07-22,66.20697021484375,188.21591186523438,14.817999839782715,66.24626791527548,188.26789352107522,14.966667175292969,66.09692106168907,187.2282207437883,14.592000007629395,66.13622475902305,187.49680144573713,14.799332618713379,1612000,62787500,38695500
2016-07-25,66.16767883300781,187.70472717285156,15.333999633789062,66.24628024540326,188.0599527796101,15.425999641418457,66.13623706866896,187.11558411592608,14.758000373840332,66.20698253765721,188.00797112401742,14.817999839782715,1204600,55873100,67360500
2016-07-26,66.15983581542969,187.79135131835938,15.300666809082031,66.23843725030635,188.15523608743655,15.333333015441895,66.1126761538847,186.9336144354349,15.020000457763672,66.23843725030635,187.60074312215394,15.179332733154297,2385100,70080500,51450000
2016-07-27,66.35636901855469,187.59207153320312,15.232666969299316,66.35636901855469,188.24186855368006,15.557332992553711,66.18344219431697,186.81230717653824,15.128000259399414,66.19916608574266,188.17255528507735,15.28933334350586,1575400,84083900,43335000
2016-07-28,66.31707000732422,187.80873107910156,15.37399959564209,66.37994758109426,188.1033026505009,15.383999824523926,66.23846254552377,186.92500314474506,15.106666564941406,66.3092080617627,187.3928513334288,15.196666717529297,1418900,65035700,36286500
2016-07-29,66.52925872802734,188.1119384765625,15.652667045593262,66.52925872802734,188.47582329368524,15.685333251953125,66.37205588291428,187.25421470054346,15.349332809448242,66.41135359574048,187.5401270326021,15.380000114440918,2757900,79519400,46062000
2016-08-01,66.32059478759766,187.95594787597656,15.333999633789062,66.50173668999429,188.57108162457646,15.775333404541016,66.31271748524445,187.49675905964583,15.291999816894531,66.3520979883893,188.1725468731195,15.699999809265137,3705700,73311400,60244500
2016-08-02,66.2575912475586,186.751708984375,15.146666526794434,66.3521008540152,187.86069509500942,15.324666976928711,66.19459085187562,185.90264438532992,14.760000228881836,66.2969717524042,187.70473689999292,15.291333198547363,4575700,92295500,59016000
2016-08-03,66.2575912475586,187.29750061035156,15.052666664123535,66.2969717524042,187.35815468239724,15.313332557678223,66.13946175026462,186.38779529090803,14.947333335876465,66.2575912475586,186.6910259906708,15.157999992370605,3472400,53993600,58317000
2016-08-04,66.375732421875,187.49681091308594,15.37399959564209,66.45448742967038,187.81737328706188,15.390666961669922,66.34422921703246,185.62539188738123,14.803333282470703,66.36785511850888,187.4101660022051,15.045999526977539,1202000,46585500,62205000
2016-08-05,66.1551742553711,189.03033447265625,15.335332870483398,66.35206465494066,189.07365693079052,15.466667175292969,66.13942566719751,187.4968225719362,15.15999984741211,66.35206465494066,187.4968225719362,15.333333015441895,2018700,71892200,48078000
2016-08-08,66.16304016113281,188.91770935058594,15.077333450317383,66.21029192613541,189.32491665516983,15.30666732788086,66.06065332547105,188.6491286220642,15.072667121887207,66.12365968455258,189.22094011304424,15.199999809265137,1843100,39906500,33954000
2016-08-09,66.35206604003906,189.03033447265625,15.272000312805176,66.35206604003906,189.532845902666,15.435999870300293,66.19455612054266,188.7011128751836,15.109999656677246,66.20242741048469,188.9870252346801,15.121333122253418,2262700,51251700,33117000
